Random	 Average  of chlorophyll in the plant (ACHP)	 Plant height rate (PHR)	Average wet weight of the growth vege40tive (AWWGV)	Average leaf area of the plant (ALAP)	Average number of plant leaves (ANPL)	Average root diameter (ARD)	 Average dry weight of the root (ADWR)	 Percen40ge of dry matter for vege40tive growth (PDMVG)	Average root length (ARL)	Average wet weight of the root (AWWR)	 Average dry weight of vege40tive plants (ADWV)	Percen40ge of dry matter for root growth (PDMRG)	Class
3	34.39498698	74.89242551	1.135654259	1253.958097	3.99425798	13.92117893	0.670174747	26.60541799	20.4741402	1.934497388	0.308006296	34.87352763	20
1	34.18988815	75.00500372	1.241718432	1435.61697	3.997234369	16.29817192	0.779137212	43.62488661	20.38662028	2.806325918	0.549395421	27.69844237	20
2	36.58598769	77.01702105	1.514420125	1750.99584	3.990583283	19.74320056	1.425861881	27.0795927	22.56145573	4.74652616	0.405528614	30.02604109	20
3	34.40541285	74.89275829	1.139181267	1253.968844	3.994749496	13.9046181	0.68845341	26.60569285	20.48153156	1.942234505	0.302616211	34.88351873	20
3	34.39613255	74.88056406	1.14956464	1253.960083	4.023186468	13.93558556	0.697183913	26.6086078	20.47120777	1.919267311	0.314026675	34.8597546	20
1	34.19018718	74.99993139	1.256052126	1435.622128	3.996528832	16.29222192	0.77077575	43.65434283	20.36734384	2.80584897	0.568030652	27.73961347	20
3	34.38402807	74.89354807	1.1300297	1253.964059	4.002546903	13.94909928	0.675561719	26.60009502	20.47914488	1.941760907	0.303125034	34.87387208	20
1	34.19034584	75.00858736	1.242504152	1435.630336	4.011276639	16.30159941	0.778154532	43.61986612	20.3616623	2.796937869	0.534954659	27.69236146	20
2	36.59398358	77.00847789	1.523189333	1751.003264	4.005313387	19.71985875	1.446340946	27.07919332	22.54960127	4.731546271	0.436860794	30.032122	20
3	34.38826136	74.88856778	1.146092307	1253.964085	3.992275775	13.94104346	0.684385209	26.5950813	20.48079065	1.9430796	0.288762919	34.86884184	20
3	34.40760308	74.90256494	1.137944469	1253.946424	4.01403937	13.92199754	0.687876044	26.60942667	20.47884378	1.937197346	0.319471109	34.87152555	20
1	34.20588027	74.9967605	1.24408231	1435.608356	3.995252051	16.30358884	0.78034511	43.62615559	20.36019712	2.792889698	0.527595919	27.72219928	20
1	34.20022805	75.01277564	1.228528905	1435.612872	3.986864871	16.29381438	0.773780694	43.63896995	20.37956589	2.81445282	0.552611877	27.71578548	20
1	34.2080377	74.99482347	1.262924342	1435.608919	3.993202583	16.30557166	0.788310516	43.62326577	20.38051949	2.804795511	0.53771504	27.70871419	20
2	36.60734725	77.00346129	1.511365889	1751.012463	4.00225831	19.72437001	1.426940884	27.10973122	22.54959474	4.739709828	0.406260683	30.03749864	20
2	36.60119829	77.0117928	1.518548786	1750.994433	4.005528644	19.73107249	1.412881122	27.10146696	22.54451465	4.740873992	0.418906764	30.01775633	20
1	34.19104773	75.01248432	1.243491707	1435.636542	4.004374706	16.28318196	0.763900844	43.6283253	20.36598714	2.802143983	0.539362788	27.70611322	20
3	34.40999359	74.89887009	1.137626693	1253.9646	3.994228461	13.93547617	0.652552819	26.60201559	20.47965525	1.929183389	0.31597764	34.88520465	20
2	36.59264663	77.01854051	1.499259768	1751.00809	4.015256332	19.72596585	1.42986154	27.09551917	22.55791194	4.745847909	0.420372814	30.04123783	20
1	34.20076076	74.99240982	1.248689422	1435.617642	4.007402051	16.31140618	0.772186592	43.61928746	20.36596104	2.805018939	0.531397539	27.72794893	20
2	36.59780062	77.02111026	1.506544717	1750.989883	4.002926478	19.72315659	1.433193817	27.08532013	22.54414076	4.737114236	0.418077643	30.04652993	20
2	36.5979751	77.01767592	1.515480508	1751.000388	4.014827043	19.7336506	1.425310115	27.10459009	22.55118608	4.736989873	0.41058302	30.03662455	20
1	34.19566098	75.00045892	1.251421665	1435.61006	4.005452437	16.30231561	0.792332019	43.63654124	20.35164056	2.795524222	0.550376894	27.71022175	20
2	36.59820695	77.01147895	1.516022738	1751.003814	4.005480004	19.72555398	1.427063852	27.08951709	22.54352463	4.733053416	0.407342884	30.04342108	20
2	36.58227896	77.00086537	1.510994935	1751.020288	4.003083683	19.7108476	1.418783996	27.09865294	22.54712689	4.731894834	0.423555172	30.04447234	20
2	36.61554627	77.01756132	1.496904486	1750.993536	3.999833421	19.73518811	1.418670414	27.08850355	22.55215081	4.731518817	0.403140093	30.05763145	20
1	34.21120249	75.03633823	1.24650187	1435.627015	4.006023406	16.29362388	0.767082769	43.62775978	20.35885866	2.77920608	0.545953737	27.72503452	20
1	34.20370223	75.02770398	1.229325592	1435.627227	4.007218619	16.29581185	0.778099279	43.63494605	20.34130281	2.792236153	0.553662603	27.72102553	20
3	34.38405059	74.91418911	1.133272597	1253.952015	4.010929403	13.93516249	0.692379529	26.58645581	20.4797692	1.944896182	0.303833905	34.87361255	20
2	36.63098549	77.00698787	1.524715312	1750.996297	3.998088971	19.72984097	1.430307875	27.09517252	22.53316934	4.722556187	0.395502937	30.05135854	20
3	34.41088616	74.90458534	1.145076733	1253.94548	3.999056511	13.93060302	0.672418817	26.59496894	20.49501023	1.945246207	0.318659622	34.87601525	20
1	34.21666293	75.00602213	1.237262836	1435.613211	3.995718494	16.29900777	0.769221506	43.62566531	20.34400612	2.808462542	0.553903358	27.70901648	20
3	34.40777305	74.89226598	1.122806433	1253.94637	3.99052291	13.93571552	0.692060262	26.60097971	20.49654145	1.920225118	0.287736427	34.85309723	20
3	34.37836628	74.89538838	1.128748037	1253.952742	3.998586931	13.93182227	0.668640034	26.60389188	20.48109736	1.928886644	0.30758822	34.85744271	20
3	34.39678781	74.90690676	1.130772871	1253.962961	4.011322455	13.94083724	0.658428526	26.61484698	20.47931114	1.932629679	0.299175343	34.86043428	20
2	36.58790261	76.9970333	1.504376679	1751.00675	4.004076698	19.73113295	1.441065597	27.10151037	22.54070457	4.757949966	0.405607547	30.04908039	20
2	36.60558114	77.0025511	1.505348364	1751.003854	3.99260776	19.72790532	1.424117566	27.09378643	22.54399979	4.728935914	0.419143143	30.04601093	20
1	34.2081564	75.02170843	1.23712047	1435.615112	3.989071912	16.30014011	0.780357991	43.6389927	20.37789849	2.775317799	0.535071843	27.71667236	20
2	36.59261413	77.01642919	1.503087906	1751.011319	4.016878385	19.73269862	1.415730701	27.09405157	22.55133025	4.739469002	0.412947868	30.03649223	20
3	34.3877706	74.9016738	1.138624029	1253.959912	3.992705686	13.93668504	0.678723755	26.61566729	20.47880006	1.943504238	0.32048476	34.86844279	20
1	34.20169819	75.00989606	1.229770929	1435.628895	3.996701626	16.28363725	0.764171836	43.64918938	20.37896011	2.800000735	0.544755943	27.70948849	20
2	36.60673417	77.00600027	1.525485411	1751.001048	4.004967451	19.7282864	1.422480083	27.08681463	22.54310769	4.740823472	0.402235046	30.02837129	20
3	34.40070651	74.89069883	1.132385951	1253.959192	4.006500384	13.93205701	0.693416471	26.61140451	20.49286174	1.944092981	0.302006454	34.85868679	20
3	34.40180144	74.89669427	1.150453904	1253.953369	4.007017154	13.93462836	0.664384306	26.59933268	20.48952139	1.942533041	0.303343081	34.8778763	20
1	34.19666645	75.02657724	1.238363465	1435.605619	3.994459463	16.31205156	0.765267273	43.63662536	20.38262216	2.791706066	0.535225302	27.70835675	20
3	34.37909811	74.88357499	1.114353897	1253.950462	4.008991091	13.91735537	0.662709214	26.60998126	20.47262157	1.935609344	0.3110246	34.8626166	20
2	36.594993	77.00437962	1.50836712	1750.993035	4.012090709	19.72251179	1.425058944	27.09146775	22.55096539	4.736402997	0.417485948	30.02992024	20
2	36.59304114	77.00354894	1.502769696	1750.998195	3.984720968	19.73238421	1.412639333	27.09435485	22.5610568	4.733624816	0.409290692	30.03889987	20
1	34.20525235	75.02052981	1.229301446	1435.622628	3.994441065	16.30620046	0.791414544	43.63466176	20.36384986	2.814545686	0.53990619	27.71127353	20
3	34.39522265	74.87691652	1.131636043	1253.957159	3.993561083	13.93627834	0.684407778	26.59200533	20.48845687	1.94111171	0.303781821	34.86579808	20
2	36.61100133	77.00025329	1.506033905	1751.006354	4.001238106	19.72545352	1.41393276	27.08850865	22.5373215	4.731089986	0.418104062	30.04021417	20
2	36.59940994	77.01843333	1.506912512	1750.992109	4.003619223	19.73231687	1.413406903	27.08817227	22.5440691	4.745104181	0.392326238	30.03277323	20
3	34.38508492	74.90298675	1.134631092	1253.969635	4.005338028	13.91062602	0.670285296	26.59398394	20.46933916	1.959096102	0.30699022	34.87228049	20
3	34.4102518	74.89993572	1.141364862	1253.950436	3.997206396	13.92986138	0.683948928	26.59203375	20.47110026	1.928605682	0.302105698	34.86216738	20
3	34.41503845	74.91040372	1.122872119	1253.951302	3.97843406	13.95072141	0.681863262	26.61126828	20.48477919	1.931062526	0.294328217	34.86474733	20
1	34.20743794	75.01195274	1.238355266	1435.632317	3.980794056	16.29740779	0.779380825	43.60982462	20.36523817	2.782975413	0.525390402	27.72371885	20
2	36.60642641	77.00324478	1.496409041	1751.002819	3.991068223	19.72357761	1.450881129	27.10903022	22.55458485	4.735840913	0.415976519	30.06344248	20
3	34.40285688	74.91859736	1.119157124	1253.942204	3.998714271	13.93922819	0.685725134	26.60286038	20.50840313	1.934081152	0.313357514	34.87286558	20
2	36.59561705	77.00649841	1.502389501	1750.998293	4.010767742	19.73042276	1.438386878	27.08700506	22.56462655	4.745202366	0.417679012	30.03039199	20
1	34.20392521	75.02152653	1.24104971	1435.609383	4.016422058	16.3181737	0.756696049	43.62861057	20.36811004	2.806965225	0.552750771	27.72958784	20
3	34.40848811	74.89346165	1.150876317	1253.942503	4.00259957	13.92799694	0.667401705	26.59868652	20.48002032	1.941969377	0.292912606	34.87397958	20
3	34.40102289	74.9167214	1.141670005	1253.960274	4.000190934	13.93317863	0.680874851	26.60863867	20.48442044	1.923373711	0.30469601	34.86593625	20
2	36.59282154	77.01091618	1.50639403	1751.004401	4.022341201	19.73398017	1.431358311	27.07494616	22.53955971	4.746941796	0.42632167	30.03828	20
2	36.58678024	77.00359846	1.497488093	1751.009279	4.015464937	19.73213336	1.417947265	27.09280993	22.55400466	4.736647025	0.423936461	30.03498174	20
3	34.39167076	74.90445264	1.1580958	1253.980138	4.016962812	13.93485017	0.689488813	26.59735814	20.48294242	1.951812921	0.299623492	34.86924998	20
2	36.59401115	77.02215866	1.507188202	1751.007677	3.981609304	19.72407732	1.439800679	27.08450336	22.53823711	4.730714964	0.414884587	30.07838551	20
1	34.18805736	75.02676839	1.237487041	1435.614348	4.000635101	16.29407209	0.768147085	43.62964194	20.35964632	2.807815613	0.522309506	27.70503617	20
3	34.38361366	74.91765219	1.143174651	1253.949094	4.000697125	13.93287653	0.682341118	26.58691055	20.47741675	1.931335835	0.287005529	34.87108913	20
3	34.40998618	74.89087562	1.139422778	1253.955662	4.011496488	13.94263487	0.671790699	26.60952897	20.48678678	1.92196689	0.290196082	34.86667633	20
3	34.39534351	74.90019251	1.127300642	1253.963669	3.976575161	13.92387377	0.666327196	26.60541948	20.46053898	1.923468382	0.282196752	34.86160887	20
3	34.40069783	74.88779375	1.155084542	1253.951306	4.003093242	13.94586988	0.677049739	26.61156733	20.48291483	1.92528922	0.320194502	34.87261588	20
2	36.61955973	77.01192271	1.48552388	1751.006216	4.011289043	19.73386417	1.429313342	27.10203198	22.55538333	4.740749347	0.408718909	30.03555478	20
2	36.60569796	77.00392828	1.487694643	1751.00168	3.98925216	19.71976433	1.423855117	27.08397076	22.54472062	4.739325978	0.409363017	30.03476937	20
3	34.38213097	74.8849551	1.161490508	1253.972209	3.997994791	13.9167483	0.657296484	26.59697125	20.47379288	1.947301562	0.30394784	34.86284774	20
2	36.60711086	77.00565866	1.507547678	1751.011697	4.002026964	19.73887275	1.403501298	27.08938291	22.55183281	4.737218935	0.434406227	30.04571015	20
2	36.60306439	77.00261452	1.509997612	1751.005909	3.994629652	19.75060386	1.430904963	27.09080489	22.54502111	4.740867445	0.38991641	30.03230899	20
2	36.60565856	77.01972747	1.503424653	1751.012556	3.986926311	19.73370827	1.430869149	27.08738893	22.54606295	4.742714578	0.402686657	30.04760722	20
3	34.39705288	74.88829196	1.13377621	1253.931895	4.002603782	13.93039406	0.671571363	26.61001167	20.48355677	1.936149093	0.300937599	34.86853214	20
2	36.61074099	77.01447547	1.490712961	1751.003188	4.009938332	19.7289157	1.428517985	27.09325237	22.56734144	4.741257713	0.418693994	30.04570374	20
2	36.59734912	76.99473732	1.503673349	1751.001364	3.998072394	19.71070382	1.425102317	27.07611356	22.5570124	4.732191714	0.398747399	30.04910587	20
2	36.6108438	77.00163437	1.499260487	1750.998398	3.999849501	19.73976204	1.414759901	27.09829451	22.54238568	4.738730177	0.400702133	30.0214196	20
1	34.19877014	75.01119783	1.251279518	1435.615922	3.98875036	16.31425358	0.775957234	43.62294251	20.36658567	2.818395153	0.561487339	27.69180743	20
2	36.59122598	77.01630908	1.50496964	1751.018829	4.008341175	19.72099481	1.423629859	27.09208725	22.55325289	4.733709062	0.41053257	30.04716433	20
1	34.17846032	74.99271639	1.255091361	1435.619638	3.992051053	16.29357172	0.792817073	43.6301173	20.35336162	2.803276154	0.536611372	27.72978588	20
1	34.19204309	75.03610759	1.228318341	1435.63399	4.010045247	16.29518828	0.78376308	43.64093204	20.34569232	2.798156053	0.527094479	27.725128	20
2	36.59304155	77.01500698	1.507232218	1751.004861	3.9928614	19.71801759	1.426217298	27.10458736	22.56192199	4.736524215	0.409583904	30.06250703	20
1	34.19459026	75.01327058	1.23279414	1435.61735	3.999346457	16.30740608	0.763334026	43.6232606	20.37060897	2.785878677	0.547929721	27.71571106	20
2	36.61936805	77.019713	1.517918783	1751.010243	4.023495061	19.71703353	1.438175077	27.06731918	22.56715005	4.736341721	0.400872643	30.04015367	20
1	34.19490438	75.00701199	1.247368928	1435.620854	4.000879848	16.30190492	0.790691128	43.61764148	20.37793226	2.798040451	0.513109766	27.70312286	20
3	34.39818722	74.89897059	1.140461141	1253.939512	3.986030747	13.92909813	0.672831262	26.60498987	20.46697841	1.942541687	0.312390121	34.86936062	20
1	34.22188574	75.0073223	1.257204824	1435.61966	4.012627638	16.30764938	0.76402098	43.61873651	20.37738681	2.794863955	0.514814051	27.72124454	20
3	34.4130971	74.88950449	1.125267803	1253.958609	4.002913215	13.94460539	0.653612759	26.58978542	20.48830333	1.938586034	0.30429666	34.85522917	20
1	34.20548297	75.00636021	1.261879721	1435.626246	3.992716593	16.32101907	0.779803536	43.6451814	20.36657099	2.79807698	0.531208968	27.71768546	20
3	34.40445556	74.89635205	1.136830851	1253.958421	4.000843716	13.92627169	0.686060452	26.61431648	20.46277593	1.926567954	0.32380953	34.86410066	20
3	34.41080346	74.89516415	1.124867139	1253.941801	3.995439866	13.9439949	0.682999878	26.59965979	20.45721898	1.918260371	0.321406385	34.87772701	20
2	36.57467201	77.02271598	1.506272091	1751.002965	3.999615098	19.71595233	1.411637759	27.0846754	22.54938671	4.73576378	0.398908178	30.02515881	20
3	34.4076203	74.89676543	1.121941119	1253.968201	3.971869786	13.91630769	0.683767212	26.59283742	20.47535284	1.941460424	0.311200652	34.86852097	20
2	36.60575036	77.01189095	1.511674437	1750.986463	3.985111495	19.73170192	1.444205002	27.0921395	22.55818276	4.733438977	0.399962467	30.03452761	20
3	34.39192002	74.890029	1.132606069	1253.968557	3.998947662	13.94478656	0.681757306	26.59863655	20.5044156	1.937161392	0.309787984	34.85539416	20
1	34.20685754	75.00964688	1.255374841	1435.596515	4.014191179	16.31289939	0.777388085	43.63762744	20.36932429	2.8029399	0.531131342	27.72489288	20
3	34.38205795	74.88029007	1.148610849	1253.968994	4.010662007	13.93568825	0.681666694	26.58356496	20.50299329	1.935029201	0.309757796	34.85590999	20
1	34.18253811	75.02066924	1.248735489	1435.620461	3.99927861	16.30442782	0.768529766	43.62800255	20.36439262	2.8003135	0.552443895	27.70795086	20
3	34.40384794	74.89396264	1.116142269	1253.958992	3.979504507	13.9170211	0.686175627	26.6187901	20.47250427	1.931277112	0.298495098	34.87087861	20
2	36.59293645	76.99459155	1.499270731	1751.005752	4.012150377	19.7176872	1.41416241	27.08407178	22.55035023	4.72503486	0.412084081	30.02553291	20
1	34.19813151	75.0107359	1.235049113	1435.623411	4.001968368	16.29554742	0.780909616	43.64228449	20.37667752	2.794406884	0.549195955	27.73757099	20
2	36.61201642	77.00825798	1.524120652	1751.014075	4.016838193	19.72808886	1.428639695	27.0960242	22.53365672	4.734694389	0.395304454	30.04076999	20
2	36.59849452	76.99722498	1.493827467	1750.970472	4.002011627	19.74135034	1.425214986	27.06172136	22.54427376	4.740712204	0.401145958	30.04623892	20
1	34.21149347	75.00210327	1.242957082	1435.61519	3.992646541	16.29562345	0.781943126	43.62844692	20.36214322	2.785126983	0.5438292	27.72422435	20
3	34.40584852	74.90967777	1.139825481	1253.977693	4.017492253	13.92609802	0.66377904	26.61838473	20.48415584	1.935281711	0.311304934	34.87671295	20
3	34.40218256	74.90314462	1.132627762	1253.955641	3.992522694	13.93487057	0.674346038	26.59342103	20.47413002	1.93830979	0.297894766	34.8734732	20
2	36.61826798	77.01591724	1.509988954	1750.997193	4.007300985	19.72697377	1.419006101	27.07891314	22.56018616	4.740219441	0.405940241	30.03833318	20
3	34.39452324	74.90182904	1.137054814	1253.96125	4.004012394	13.95406164	0.674388311	26.61237193	20.48257229	1.943488426	0.279917506	34.86210813	20
3	34.39823813	74.90230396	1.138474854	1253.965912	3.995292339	13.92760489	0.680761084	26.60403963	20.49875927	1.926675855	0.294483929	34.86939725	20
3	34.3799616	74.89133528	1.143359485	1253.949766	3.989541192	13.935435	0.674240277	26.59214479	20.49270825	1.915696514	0.306921838	34.86482374	20
1	34.20715121	74.99224262	1.231845964	1435.62966	4.017431032	16.29851833	0.773216389	43.6429923	20.37801128	2.803988404	0.526541569	27.72484427	20
3	34.38510708	74.89149547	1.144832714	1253.958107	3.989368809	13.91907985	0.660949323	26.59901731	20.4702236	1.928681133	0.316077386	34.86700861	20
2	36.61736197	77.0206659	1.502671961	1751.004881	3.996029406	19.73264207	1.430909114	27.10669302	22.54678917	4.716556825	0.393750103	30.04684722	20
3	34.40851575	74.87480399	1.139774974	1253.956305	4.003795834	13.92626012	0.670704481	26.60657314	20.47873387	1.933728891	0.301653471	34.8568489	20
3	34.41104531	74.90733678	1.123105538	1253.957843	4.010163998	13.93991495	0.665946485	26.59953409	20.49860478	1.926917557	0.301613105	34.84477092	20
3	34.39708076	74.8975532	1.159776955	1253.971191	4.004485378	13.94758553	0.675220017	26.59237165	20.48348682	1.951434092	0.292761919	34.86523297	20
3	34.41229299	74.88614363	1.152679986	1253.967673	4.012525261	13.9411308	0.678375538	26.60664746	20.4952612	1.93117084	0.319014311	34.83759917	20
2	36.6009891	77.01982589	1.506481728	1751.02498	3.999768455	19.72938974	1.435268122	27.10969168	22.55392394	4.748019912	0.409057008	30.05830861	20
